id,bank,category,merchant_name,merchant_locations_or_group,benefit_summary,benefit_type,percentages,promotion_days,day_text,validity,caps_and_minimums,level_rules,source_url
eaf926bf27c4b0e1,Continental,Joyerías,Swarovski,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 14 de agosto de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
31a3cc41a3f1b2df,Continental,Jugueterías,Beluga,,25% de reintegro; 20% de reintegro,reintegro,25%; 20%,jueves,los jueves,Vigente hasta el 21 de enero de 2027,Límite de compra mensual de hasta Gs; Gs. 1.500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
fb46bab646332408,Continental,Jugueterías,Espacio PLP,,Hasta 18 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 29 de octubre de 2026,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
4bda24fcc592aafb,Continental,Jugueterías,Juguetería Me Encanta,,15%; Hasta 12 cuotas sin intereses; 15% de descuento,cuotas_sin_intereses,15%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 22 de julio de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
6d145b520cc11b83,Continental,Jugueterías,Lili Kids,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 2 de febrero del 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
7d009b3103e29cf8,Continental,Jugueterías,Teko Baby Shop & Juguetería,,20%; 20% de reintegro,reintegro,20%,jueves,Los jueves,Vigente hasta el 05 de febrero de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
aa6903f98fb1118e,Continental,Librerías,Arandu Paper,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,Vigente hasta el 29 de abril del 2027,Límite de compras mensual de Gs; Gs. 500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
f365a7cec2fbd5e9,Continental,Librerías,El Lector,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 06 de noviembre del 2026,Límite de compras mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
dc7ba136144ba09b,Continental,Librerías,Librería Creativa,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,Vigente hasta el 25 de febrero de 2027,Límite de compras mensual de hasta Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
3db3813a2dff0b80,Continental,Librerías,Librería Emanuel,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,Vigente hasta el 22 de abril del 2027,Límite de compras mensual de Gs; Gs. 500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
b7b575d9dbb845a8,Continental,Librerías,Resma - Papelería e Insumos,,20%; hasta 12 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 27 de agosto de 2026,Límite de compra mensual de hasta Gs; Límite de compra mensual de Gs; Gs. 500.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
6d13e453a985508c,Continental,Mueblerías,Anjos Colchones,,20%; hasta 12 cuotas sin intereses; 20% de descuento,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 28 de febrero de 2027,Límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
5d3f843e71d91963,Continental,Mueblerías,Baza Rattan,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 16 de julio de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
63f17d5cc751c909,Continental,Mueblerías,CDP Muebles,,20%; hasta 12 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 13 de agosto de 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
a42d3bfbc1856368,Continental,Mueblerías,Innovando,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 30 de abril de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
ca71240f3681a330,Continental,Mueblerías,Malou Mueblería,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente desde el 27 de mayo de 2025 hasta el 26 de mayo de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
a62f05c153222d39,Continental,Mueblerías,Mansion Design,,20%; Hasta 18 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 27 de mayo de 2027,Límite de compra mensual de Gs; Gs. 5.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
969c73356d39e63f,Continental,Mueblerías,Mecal Muebles,,35%; Hasta 24 cuotas sin intereses; 35% de descuento,cuotas_sin_intereses,35%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 16 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
a164ecb8bd917ddf,Continental,Mueblerías,Mueblería Paraíso,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente desde el 27 de mayo de 2025 hasta el 26 de mayo de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
68610411c398d3fc,Continental,Mueblerías,Superspuma,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 31 de diciembre del 2026,Límites de compras: - Cuotas sin intereses con límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
82e737114d276925,Continental,Mueblerías,Vintage and Wood,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 07 de octubre del 2026,Límites de compras: - Cuotas sin intereses con límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
d953af66815647b4,Continental,Municipalidades,Municipalidades,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 13 de junio de 2027,Limite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
27047f20441f5e51,Continental,Peluquerías y Spas,1811 Salon,,35%; Hasta 6 cuotas sin intereses; 35% de reintegro; 25% de reintegro,cuotas_sin_intereses,35%; 25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 16 de enero de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
848f4b42b74363f5,Continental,Peluquerías y Spas,AS Alta Performance,,10%; hasta 12 cuotas sin intereses; 10% de descuento,cuotas_sin_intereses,10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 28 de noviembre de 2026,Límite de compras: - Cuotas sin intereses con límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
1fad50a3d2ec7cc5,Continental,Peluquerías y Spas,Bomo,,35%; 35% de reintegro; 25% de reintegro; 20% de reintegro,reintegro,35%; 25%; 20%,sábado,Los sábados,Vigente hasta el 16 de enero de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
c81d49c93f1bd2d6,Continental,Peluquerías y Spas,Centro Legrand,,50%; hasta 24 cuotas sin intereses; 50% de descuento; 20% de descuento,cuotas_sin_intereses,50%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 04 de abril de 2027,Límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
70cc734f171b17ec,Continental,Peluquerías y Spas,Clínica de la Belleza,,10% de descuento,cuotas_sin_intereses,10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 02 de diciembre del 2026,Límites de compras: - Cuotas sin intereses con límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
5b32d958ffcb8eb9,Continental,Peluquerías y Spas,Jennifer Valdez Make Up & Hair,,10%; 10% de reintegro,reintegro,10%,sábado,los sábados,Vigente hasta el 19 de septiembre de 2026,Límites de compras: - Reintegros con límite mensual de hasta Gs; Gs. 500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
de79ebb350c644b1,Continental,Peluquerías y Spas,Joseph - Coronel Oviedo,,20%; 20% de reintegro; 25% de reintegro; 35% de reintegro,reintegro,20%; 25%; 35%,sábado,los sábados,"Vigente hasta el 22 de agosto de 2026 - 25% de reintegro en el extracto, pagando con las tarjetas de crédito Continental *(Black e Infinite)",Límites de compras: - Reintegros del 20% con límite de compra mensual de hasta Gs; límite de compra mensual de hasta Gs; Gs. 500.000; Gs. 1.000.000; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
cfbc432e3e635d30,Continental,Peluquerías y Spas,Liana Hair Club,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 08 de abril de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
5ff968734e254b00,Continental,Peluquerías y Spas,Maison Mint,,20%; 20% de reintegro; 25% de reintegro; 35% de reintegro,reintegro,20%; 25%; 35%,sábado,los sábados,Vigente hasta el 03 de febrero del 2027,Límite de compra mensual de hasta Gs; Gs. 500.000; Gs. 1.000.000; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
af651ee07868d341,Continental,Peluquerías y Spas,Majestik,,15%; Hasta 6 cuotas sin intereses; 15% de descuento,cuotas_sin_intereses,15%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 17 de octubre de 2026,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
7f7b37c7d2b534e4,Continental,Peluquerías y Spas,Mel Peluquería & Barbería,,35%; 35% de reintegro; 25% de reintegro; 20% de reintegro,reintegro,35%; 25%; 20%,sábado,Los sábados,Vigente hasta el 16 de enero de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
7b42959272e15940,Continental,Peluquerías y Spas,Naty Arnold Studio,,10%; 10% de reintegro,reintegro,10%,sábado,los sábados,Vigente hasta el 19 de septiembre de 2026,Límites de compras: - Reintegros con límite mensual de hasta Gs; Gs. 500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
88a13caf7999cae2,Continental,Peluquerías y Spas,Peluquerías y Spas,,35% de reintegro; 25% de reintegro,reintegro,35%; 25%,sábado,los sábados,Vigente hasta el 16 de enero del 2027,Límites de compras: - Reintegros del 35% con límite de compra mensual de hasta Gs; límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
319e026eb43ac62a,Continental,Peluquerías y Spas,Renew clinic & spa,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 16 de enero del 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
5a572da44468d9c8,Continental,Peluquerías y Spas,Soham,,hasta 18 cuotas sin intereses; 35% de reintegro; 25% de reintegro,cuotas_sin_intereses,35%; 25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 15 de enero del 2027,Límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
f0d3bfafe65a9133,Continental,Privilege,360 Sneaker Store - Privilege,,Hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 3.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
413edc823de6bd48,Continental,Privilege,Birkenstock - Privilege,,25% de reintegro,reintegro,25%,jueves,los jueves,Vigente hasta el 13 de noviembre de 2026,Límite de compra mensual de hasta Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
28855d10b14e82ca,Continental,Privilege,Bodega Boutique - Privilege,,25% de reintegro,reintegro,25%,viernes; sábado,Los viernes,Vigente hasta el 25 de septiembre de 2026,Límite de compra mensual de hasta Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
d3a43aa7ca45beb2,Continental,Privilege,Brebaje Bar Parrilla - Privilege,,35%; 35% de reintegro,reintegro,35%,sábado; domingo,los sábados,Vigente hasta el 24 de octubre de 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
befcc0278ea0ee60,Continental,Privilege,Champs Elysées - Privilege,,hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de octubre de 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
3b8cb57a4ca4a5b4,Continental,Privilege,De Marie,,Hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 3.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
228c159c02534b8c,Continental,Privilege,El Negro Suplementos - Privilege,,35%; Hasta 12 cuotas sin intereses; 15% de reintegro; 35% de descuento,cuotas_sin_intereses,35%; 15%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 17 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
cb40b107d1860f6e,Continental,Privilege,Energy - Privilege,,25% de reintegro,reintegro,25%,viernes; domingo,los viernes,Vigente hasta el 12 de marzo de 2027,Límites de compras: - Límite de compra semanal de Gs; Gs. 500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
f158208addeb6ad0,Continental,Privilege,ISDIN - Privilege,,hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de octubre de 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
701febeccb608839,Continental,Privilege,Meta Kids - Privilege,,Hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 3.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
e2f6d9f0d87783f2,Continental,Privilege,Meta Sports - Privilege,,Hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 3.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
1767f2430f60c73c,Continental,Privilege,Nike - Privilege,,25%; Hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 3.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
16cd97801f06413d,Continental,Privilege,O Boticário - Privilege,,hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de octubre del 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
45435928f9079964,Continental,Privilege,Privilege - Peluquerías y Spa,,35%; 35% de reintegro,reintegro,35%,sábado,los sábados,Vigente hasta el 16 de enero del 2027,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
